Country Name;Indicator Name;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
South Africa;Green GDP;16545059135;18241977877;19207819015;27038637387;34072178018;35117591626;33371670835;37314583581;43451470853;52873666309;74649617295;77346006368;70362648250;80071437389;71937326137;51972712673;61259875104;82543135718;88523504417;92660302975;1,0913E+11;1,17668E+11;1,28992E+11;1,28718E+11;1,33362E+11;1,48573E+11;1,40605E+11;1,45951E+11;1,31729E+11;1,31098E+11;1,30105E+11;1,14421E+11;1,09026E+11;1,68099E+11;2,18116E+11;2,46551E+11;2,57982E+11;2,8256E+11;2,59543E+11;2,80596E+11;3,56029E+11;3,92974E+11;3,74451E+11;3,45403E+11;3,3331E+11;3,0484E+11;2,83195E+11;3,35772E+11;3,53277E+11;3,35588E+11
Spain;Green GDP;39682055333;45182536321;57514163208;76865986166;95215702928;1,12681E+11;1,16218E+11;1,30228E+11;1,58335E+11;2,12221E+11;2,30135E+11;2,00359E+11;1,93513E+11;1,6837E+11;1,69687E+11;1,78356E+11;2,49132E+11;3,16508E+11;3,73307E+11;4,11551E+11;5,33786E+11;5,74458E+11;6,28113E+11;5,22451E+11;5,27788E+11;6,11755E+11;6,39836E+11;5,87129E+11;6,16189E+11;6,31439E+11;5,93477E+11;6,23814E+11;7,01756E+11;9,01808E+11;1,06318E+12;1,1492E+12;1,25522E+12;1,46783E+12;1,62124E+12;1,48212E+12;1,41728E+12;1,4752E+12;1,3213E+12;1,35153E+12;1,36618E+12;1,18978E+12;1,22887E+12;1,30903E+12;1,41595E+12;1,3903E+12
Sri Lanka;Green GDP;2159671388;2236425911;2413750232;2727676099;3423272917;3626193441;3436341341;3919348303;2531003764;3188422455;3846416607;4228038769;4561906476;4959519682;5848084666;5780447255;6194397887;6465126726;6761910986;6770517717;7808977668;8753646432;9447085047;10094354506;11470995422;12759882238;13610392237;14815905211;15510399476;15347843324;16005438450;15415064502;16183512430;18514152785;20273555525;24006791070;27863731259;31918304526;40257554111;41574478183;56223289872;64695401350;67887461375;73779531983;78799535328;80050662668;81802708890;86818755980;87798408075;83595149689
Sudan;Green GDP;2161089778;2371474806;2584000434;3247015905;4226155873;5189644329;6529232836;8207213376;7170422922;8509053354;6910035605;9425203998;8632953197;7642891253;9137289889;11807604579;15024602721;19170366022;14360688989;14415530613;11687668047;10712095607;6472906617;8328287387;12186837881;13063552036;8200142482;10829504483;10451195544;9822661902;11272417826;12114142195;13598965504;16149389964;19503298096;24170033395;32952477135;41889291464;49593264883;43687914048;55637712485;50505495508;50447940888;53814649363;62602991646;72247512213;49440824375;43460194790;24564685452;17865838898
Suriname;Green GDP;221882155,2;245163708,5;253618338,3;273830184;345770142,7;391808793;427996398,2;560088695,5;646106641,8;690491355,3;697591946,6;793884101,6;817125567,5;792753105,9;763258731,7;765825605,8;783385371,8;874127665,4;1050149868;403666158,9;245005975;316056188,9;265992144,2;290436700,8;465863387,5;552082680,9;709882460,5;765809614,5;960895953,6;708097294,4;730827823,8;653825604,1;936834890,9;1128301897;1304804325;1577821137;2391661885;2657088753;3062334806;3470375362;3509315610;3086664425;3582611674;3950738328;4202925533;4031891082;2145788589;2221433602;2571568399;3187025564
Sweden;Green GDP;36936190976;40502559391;47846926694;58207171940;64846111534;81800216849;88177335902;93285417746;1,03307E+11;1,22137E+11;1,40973E+11;1,28615E+11;1,13359E+11;1,0399E+11;1,08186E+11;1,13107E+11;1,49495E+11;1,81984E+11;2,05726E+11;2,16678E+11;2,60773E+11;2,73277E+11;2,83305E+11;2,11929E+11;2,27896E+11;2,66162E+11;2,90599E+11;2,67042E+11;2,69675E+11;2,729E+11;2,6161E+11;2,41188E+11;2,65496E+11;3,32974E+11;3,83587E+11;3,90327E+11;4,20867E+11;4,88869E+11;5,15179E+11;4,34469E+11;4,92621E+11;5,70366E+11;5,49433E+11;5,83887E+11;5,79242E+11;5,0302E+11;5,13412E+11;5,38499E+11;5,52767E+11;5,29527E+11
Switzerland;Green GDP;23807072346;28686957848;35280740581;47580947126;54959872806;63109924241;66020384753;70517057496;98798683771;1,11142E+11;1,18477E+11;1,08479E+11;1,11225E+11;1,10797E+11;1,05762E+11;1,07232E+11;1,5392E+11;1,92921E+11;2,08742E+11;2,01541E+11;2,57467E+11;2,60544E+11;2,7124E+11;2,63806E+11;2,92082E+11;3,42054E+11;3,29547E+11;2,85954E+11;2,94485E+11;2,89366E+11;2,71475E+11;2,78055E+11;3,00869E+11;3,52369E+11;3,93615E+11;4,08126E+11;4,30346E+11;4,79368E+11;5,53792E+11;5,40912E+11;5,83178E+11;6,98952E+11;6,67413E+11;6,87869E+11;7,08574E+11;6,79238E+11;6,70732E+11;6,79354E+11;7,04524E+11;7,02635E+11
Syrian Arab Republic;Green GDP;2050896551;2462972623;2929613627;3095215032;4787989516;6217476505;6893823269;6987341871;8514287924;8471826162;11407507881;14076825123;15157586807;16332084484;16185103516;15093573808;12394445162;9751565455;8948833128;7529168329;9182984937;10551525319;10342596845;10847400333;6689978122;8056754407;10509043935;11403225758;12929524072;12814078840;15128466555;17154643411;17000148167;16506099435;20633076595;23059808999;27184888003;33982373117;32972486548;26529992130;22492931157;17896286825;11810924875;8110091169;9220864715;9049982764;8725474460;5630391997;5447475774;4364537154
Tanzania;Green GDP;1866532759;1899513021;2141124062;2291475342;2391054511;2535384830;2729108747;2655052720;2849987158;2901852428;3154802144;3379391345;3490935675;3730041307;3863492222;4225682309;4468475203;4724465360;4833149954;4170464762;4009252387;4700873811;4344986116;3996856526;4247352197;4992889929;6232851448;7404871181;11985603410;12413418611;13060563921;13245856835;13760005173;14787094167;16184423711;17963203169;18169219076;21338910311;27066107772;28007173583;30631858059;32743580826;37696225233;43914432858;48373387515;45791745923;48074019044;51576781750;56050940796;61549051380
Thailand;Green GDP;6829990768;7067200361;7796868969;10312949019;13172975472;14319958116;16366204713;19047809770;23295090200;26459079166;31359628315;34059900395;35794091218;39187828279;40908084815;37898345887;42086006315;49379556202;60287556035;70680253719;83623871146;96549518909;1,09558E+11;1,26881E+11;1,44425E+11;1,66591E+11;1,79951E+11;1,46935E+11;1,10977E+11;1,23955E+11;1,22858E+11;1,16696E+11;1,30639E+11;1,47544E+11;1,67485E+11;1,82518E+11;2,13792E+11;2,54383E+11;2,79928E+11;2,72384E+11;3,30528E+11;3,5842E+11;3,83516E+11;4,067E+11;3,93313E+11;3,90373E+11;4,04146E+11;4,46457E+11;4,96107E+11;5,32342E+11
Togo;Green GDP;119706172,6;148558555,8;190708811,1;248020065;348277439,8;403932036,9;416263526,9;504962374,3;600242938,3;654997782,6;882930782,7;701498294,8;532172835,6;525869272,7;482804826,7;536977036,5;820806345;1006675893;1113945716;1145039786;1412841884;1375438990;1456786465;995451013,7;697590999,6;1003071023;1168441468;1183885992;1269217431;1298887153;1198315820;1196994864;1397584029;1738471199;1919739701;1936290848;1993621882;2247400554;2688789035;2631285170;2699893369;2840253922;2591176596;3148907733;3492948175;3167840304;3498883984;3905188306;4419828810;4689086068
Tonga;Green GDP;14998261,7;17048390,83;19390566,2;21360901,08;29374086,64;31853711,17;29378648,98;33499105,92;40843181,51;43858947,3;52423198,38;61383022,57;59981456,42;60145845,56;63533133,17;59290411,23;67409463,54;80786206,55;105615120,9;105263118;112450543,2;130865141,7;135952656,4;137172146,7;192366216,6;201076871,8;218302643,6;210636603;187265679,8;195011262,5;200844199,2;179771001,4;181073964,2;200686656,9;227558481,1;260300080,5;292021641,6;298150474,2;347329429,7;315811950,3;367295197,6;420860182,7;470164836,8;448368346,2;441559094,3;433139374,2;398718873,6;427717172,9;447816339,9;4623531967
Trinidad and Tobago;Green GDP;679979659,5;757427452,6;942513636,7;1110892001;1512193262;1816208192;1686271131;2418540281;2783201364;3085941432;4434700217;5159044802;7207058005;6745624388;6671229145;6188052069;4022338047;3923143481;3799529028;3412361883;4054866712;4595039458;4669332496;3913237777;4291276972;4662621636;4915251152;5014284873;5556875058;6094138719;7085062490;7925360643;7938958675;9925834981;11740758309;13573656151;15171415188;18530848688;24511422148;15728333143;19001493347;21624544831;21686450303;22969364889;24196802470;22902608966;20907015796;20436447624;21994989337;22270271033
Tunisia;Green GDP;1351013548;1588330138;2131335878;2613264191;3257646960;3989280437;4270512218;4755205641;5655026164;6515246917;7912781442;7683293507;7546854918;7743070459;7559739881;7741348593;8590972709;9189167561;9627929830;9537286131;11709020625;12350920373;14751686251;13898319286;15002150851;17418771982;18856730034;20075668269;21251213127;22265387660;20554013280;21320871170;22396184240;26735792407;30279376389;30932535566;32918814617;36839310439;41395897200;40695050575;41580836045;43252196234;42277366781;43846662460;45597298582;41860541412;40708092602;38736985675;38677757184;37789102444
Turkey;Green GDP;16505793552;15619349623;19724054170;24914882631;34660564656;43652154566;50198673254;57500809246;64014627065;88128324160;67393981701;69668310071;63258676268;60348763239;58626772983;65734679090;74205981719;85454597251;89138379178;1,05221E+11;1,48633E+11;1,48065E+11;1,56418E+11;1,78111E+11;1,28647E+11;1,67273E+11;1,79063E+11;1,87316E+11;2,73382E+11;2,53459E+11;2,7016E+11;1,97694E+11;2,358E+11;3,09081E+11;4,01854E+11;4,98208E+11;5,48679E+11;6,71599E+11;7,59693E+11;6,40403E+11;7,67019E+11;8,2651E+11;8,67815E+11;9,44623E+11;9,2827E+11;8,54434E+11;8,58315E+11;8,46694E+11;7,65236E+11;7,48228E+11
Uganda;Green GDP;760207362,8;875332419,2;908149257,8;1018304270;1358639730;1621368014;1755441752;2255005378;1802798082;1410379379;1240127279;1343043395;1469224983;1745648669;3322443656;3258333396;3438583152;5881681995;5976207839;4571975653;3400578388;2399461322;1936288706;2546030757;3290642333;4827714869;4957880300;5179971542;5495872572;5172248990;5401858610;5057043606;5256614786;4880705592;6767831566;7774467916;8579947255;10470376761;11967111440;22589875080;24063800419;23972505543;23401600945;25116565581;28752299432;28058159952;24269876556;26386174714;27863224227;28714491588
Ukraine;Green GDP;33939477091;36039717533;36962183313;40450762734;42817930809;46431886034;47353840231;48966948520;51152925244;52774483180;55169277094;55084650330;55199975832;55341099180;59836959277;60859740249;63174299887;57262588670;67796663668;75693503402;74403783893;70304078217;66585671673;59290984559;47350105090;42972087780;39593046836;46061923393;38117747229;27639993106;27192244472;33823156669;38324568759;45560160547;60310159166;81436258479;1,02579E+11;1,37193E+11;1,73957E+11;1,12195E+11;1,2921E+11;1,56075E+11;1,69427E+11;1,76883E+11;1,28303E+11;87961027747;90219952459;1,08934E+11;1,27452E+11;1,50201E+11
United Arab Emirates;Green GDP;10100377773;10033539332;10686700545;11523954789;12401076175;13409152785;17700114686;23243155535;21984548431;29359758138;41567460794;47201054701;44402245425;40509637487;39175282364;37868447265;31126663855;33402218066;33164938929;38126277543;47274110019;47936340301;50421011253;51542406753;55020690142;61251231721;68847404681;73727680316;70408718018;79154620514;98440598396;98549576426;1,05585E+11;1,18288E+11;1,39384E+11;1,68818E+11;2,07454E+11;2,4245E+11;2,92618E+11;2,38914E+11;2,72273E+11;3,23585E+11;3,42208E+11;3,58474E+11;3,72958E+11;3,39814E+11;3,41883E+11;3,68335E+11;4,0427E+11;4,01065E+11
United Kingdom;Green GDP;1,23371E+11;1,40703E+11;1,62696E+11;1,85107E+11;1,98924E+11;2,33785E+11;2,24394E+11;2,54007E+11;3,26659E+11;4,24606E+11;5,48797E+11;5,23207E+11;5,00414E+11;4,72626E+11;4,4364E+11;4,70916E+11;5,90279E+11;7,31739E+11;8,98389E+11;9,13238E+11;1,07737E+12;1,1314E+12;1,16816E+12;1,04917E+12;1,12801E+12;1,32899E+12;1,39962E+12;1,54567E+12;1,64212E+12;1,66982E+12;1,63521E+12;1,61921E+12;1,7655E+12;2,03329E+12;2,39543E+12;2,51282E+12;2,68398E+12;3,07148E+12;2,88079E+12;2,38342E+12;2,44593E+12;2,62759E+12;2,67745E+12;2,76236E+12;3,044E+12;2,91485E+12;2,68245E+12;2,65091E+12;2,84535E+12;2,81081E+12
United States;Green GDP;1,02059E+12;1,11159E+12;1,22274E+12;1,36367E+12;1,4539E+12;1,59885E+12;1,78412E+12;1,98684E+12;2,25359E+12;2,47159E+12;2,67853E+12;3,06476E+12;3,25116E+12;3,52213E+12;3,92122E+12;4,22694E+12;4,50259E+12;4,75567E+12;5,14432E+12;5,54381E+12;5,8588E+12;6,06771E+12;6,42403E+12;6,76097E+12;7,19509E+12;7,54985E+12;7,9672E+12;8,48153E+12;8,98233E+12;9,53722E+12;1,01219E+13;1,04631E+13;1,08372E+13;1,13374E+13;1,20602E+13;1,28668E+13;1,36602E+13;1,42997E+13;1,45022E+13;1,434E+13;1,48793E+13;1,541E+13;1,6086E+13;1,66664E+13;1,7409E+13;1,81491E+13;1,86268E+13;1,93886E+13;2,04757E+13;2,13152E+13
Uruguay;Green GDP;2010513830;2675834256;2051609508;3825416052;3944945208;3379013362;3507923011;3950762565;4747745140;7006625883;9986448798;10878391156;8992551708;4914711574;4673233573;4553428397;5693990902;7184514191;8013468066;8240294392;9091778887;10986666599;12648860090;14787981105;17271278876;19084789545;20296387360;23752040980;25174502425;23773792043;22655225566;20730009961;13422430486;11847402448;13447982351;17105281642;19262292186;22894099708;29654877621;30869074841;39249040264;46986715644;50307165770;56381502963;55975649700;52037743091;51466237746;58341008874;58281358138;55218749461
Uzbekistan;Green GDP;4837672506;5364718573;5342519384;5741952360;6231302478;6558562343;6886647330;7271318507;7818310992;7897709569;8012524053;8520765878;8730399399;8771722329;9334859142;9733406530;10060814019;10687688046;10905926072;11004159415;11012922965;11286200548;10434475214;10656569817;10462216080;10831627128;11228294615;11792745621;13355961559;15347830129;10643624895;7615263728;6499514909;6883830527;8848893171;11053370204;12725576841;17339819204;22882165423;27643778832;40399932256;47344420397;52923542405;58023489104;67721841703;74933331961;75823118457;50889101567;44303709881;52157797463
Venezuela, RB;Green GDP;9990212584;11335042325;12297246650;14594913638;18952617495;21485764606;25133564871;31254010737;34109782957;35688620837;45850815670;55104737416;61648452878;60709736603;52945416654;57850671339;57564472850;43794371798;56919391541;39064489300;42260314410;49016012063;55894842015;55189501394;53581459895;72324634810;62826907492;78804149295;86874001803;92425410375;1,08524E+11;1,15594E+11;84804864673;75945433666;1,00893E+11;1,28923E+11;1,65011E+11;2,16925E+11;3,04952E+11;3,23559E+11;3,86929E+11;3,06386E+11;3,72584E+11;3,63004E+11;4,76261E+11;5,0659E+11;5,5285E+11;5,59126E+11;5,78513E+11;6,06098E+11
Vietnam;Green GDP;7658019181;8117328209;8495933144;8685911670;9271201171;9322154009;9678826290;9830881917;11311712684;12118115713;13079479038;10335757212;12492640331;17019190408;26493606884;13094254049;25368031406;35591910064;24252457181;18831284559;14440847287;8856722846;8866949467;12210051540;15201319546;19385383402;23089572767;25244504450;25865654658;27090356988;28570684825;30166712761;32551568139;36723641514;41093001855;52455685295;60683618358;72086666958;92621772223;1,01439E+11;1,10261E+11;1,28591E+11;1,48834E+11;1,64875E+11;1,79922E+11;1,88535E+11;2,01164E+11;2,19374E+11;2,40392E+11;2,56941E+11
Yemen, Rep.;Green GDP;1996566432;2166087523;2317585172;2488581254;2625977045;2806581631;2896354789;3023524978;3389585050;3407962967;3571825173;3660534133;3666103159;3743515697;3920839865;4367546891;4259458949;4495367515;4460480760;4636708757;4624117554;5108889320;5738981885;5183646186;4223005268;3830180168;4185671306;5305107038;5098638894;5878432084;6870497291;7246008769;8115014952;8837767741;10416321805;11834897755;13794465086;16845821402;21700729494;21735166952;26819215681;29049880325;32671182655;36797266998;40623950363;36778720563;27954812069;24371331320;27381195883;28315217041
Zambia;Green GDP;1358276062;1195763406;1428267895;1536828516;2351644271;2146468969;2199786220;2021761404;2407491535;2776489263;3231109246;3401897061;3595786431;2766200157;2344426304;1869737539;1299963962;1848057607;3124750500;3384196083;2679877575;2926116718;2738032672;2929820181;3223585371;3325367325;3199156924;3886780386;3209636571;3075433923;3238598304;3736250638;3819569209;4497258296;5631396820;7575969499;11423804498;12345662731;16092434531;13226832814;17531892082;20474264853;22465750209;24965701752;24382146127;18799861820;18806495587;23534687063;24353846927;20770392121
Zimbabwe;Green GDP;1531677322;1815090563;2314882265;2912433941;3562592416;3965253482;3854586203;3919230319;3932957071;4719973480;6189123469;7540610995;8086733860;7298759154;5892481463;5167883943;5732030556;6223120509;7182205911;7652729273;8203939988;8028545228;6143255466;5995720463;6258355494;6506817273;7957957729;7960516909;5858177935;6285319109;6102529322;6179449255;5720378776;5067512818;5054714515;4994530185;4566446134;4287409853;3502011204;8865331140;11065921572;12731136157;15742024864;17793882244;18148377246;18721150595;19300823807;20713529633;22801596649;20574202900
